,speaker,segment,repetition,frame,coord,point,pixel,mm
49139,1,sh,5,6,y,41,207.93,55.0141194
49140,1,sh,5,6,y,42,206.59,54.6595822
49141,1,sh,5,6,y,43,205.29,54.3156282
49142,1,sh,5,6,y,44,203.98,53.9690284
49143,1,sh,5,6,y,45,202.9,53.683282
49144,1,sh,5,6,y,46,201.92,53.4239936
49145,1,sh,5,6,y,47,200.93,53.1620594
49146,1,sh,5,6,y,48,200.19,52.9662702
49147,1,sh,5,6,y,49,199.61,52.8128138
49148,1,sh,5,6,y,50,199.04,52.6620032
49149,1,sh,5,6,y,51,198.62,52.5508796
49150,1,sh,5,6,y,52,198.38,52.4873804
49151,1,sh,5,6,y,53,198.13,52.4212354
49152,1,sh,5,6,y,54,197.99,52.3841942
49153,1,sh,5,6,y,55,197.99,52.3841942
49154,1,sh,5,6,y,56,198,52.38684
49155,1,sh,5,6,y,57,198.09,52.4106522
49156,1,sh,5,6,y,58,198.37,52.4847346
49157,1,sh,5,6,y,59,198.65,52.558817
49158,1,sh,5,6,y,60,198.95,52.638191
49159,1,sh,5,6,y,61,199.31,52.7334398
49160,1,sh,5,6,y,62,199.68,52.8313344
49161,1,sh,5,6,y,63,200.07,52.9345206
49162,1,sh,5,6,y,64,200.63,53.0826854
49163,1,sh,5,6,y,65,201.19,53.2308502
49164,1,sh,5,6,y,66,201.75,53.379015
49165,1,sh,5,6,y,67,202.48,53.5721584
49166,1,sh,5,6,y,68,203.21,53.7653018
49167,1,sh,5,6,y,69,203.94,53.9584452
49168,1,sh,5,6,y,70,205.02,54.2441916
49169,1,sh,5,6,y,71,206.12,54.5352296
49170,1,sh,5,6,y,72,207.22,54.8262676
49171,1,sh,5,6,y,73,208.61,55.1940338
49172,1,sh,5,6,y,74,210.04,55.5723832
49173,1,sh,5,6,y,75,211.47,55.9507326
49174,1,sh,5,6,y,76,213.07,56.3740606
49175,1,sh,5,6,y,77,214.74,56.8159092
49176,1,sh,5,6,y,78,216.39,57.2524662
49177,1,sh,5,6,y,79,218,57.67844
49178,1,sh,5,6,y,80,219.59,58.0991222
49179,1,sh,5,6,y,81,221.18,58.5198044
49180,1,sh,5,6,y,82,222.8,58.948424
49181,1,sh,5,6,y,83,224.44,59.3823352
49182,1,sh,5,6,y,84,226.07,59.8136006
49183,1,sh,5,6,y,85,227.69,60.2422202
49184,1,sh,5,6,y,86,229.28,60.6629024
49185,1,sh,5,6,y,87,230.88,61.0862304
49186,1,sh,5,6,y,88,232.5,61.51485
49187,1,sh,5,6,y,89,234.16,61.9540528
49188,1,sh,5,6,y,90,235.83,62.3959014
49189,1,sh,5,6,y,91,237.6,62.864208
49190,1,sh,5,6,y,92,239.64,63.4039512
49191,1,sh,5,6,y,93,241.67,63.9410486
49192,1,sh,5,6,y,94,243.74,64.4887292
49193,1,sh,5,6,y,95,245.98,65.0813884
49194,1,sh,5,6,y,96,248.21,65.6714018
49195,1,sh,5,6,y,97,250.45,66.264061
49196,1,sh,5,6,y,98,252.75,66.872595
49197,1,sh,5,6,y,99,255.04,67.4784832
49198,1,sh,5,6,y,100,257.34,68.0870172
49199,1,sh,5,7,x,1,205.61,54.4002938
49200,1,sh,5,7,x,2,206.97,54.7601226
49201,1,sh,5,7,x,3,208.33,55.1199514
49202,1,sh,5,7,x,4,209.69,55.4797802
49203,1,sh,5,7,x,5,211.08,55.8475464
49204,1,sh,5,7,x,6,212.48,56.2179584
49205,1,sh,5,7,x,7,213.88,56.5883704
49206,1,sh,5,7,x,8,215.28,56.9587824
49207,1,sh,5,7,x,9,216.67,57.3265486
49208,1,sh,5,7,x,10,218.07,57.6969606
49209,1,sh,5,7,x,11,219.42,58.0541436
49210,1,sh,5,7,x,12,220.76,58.4086808
49211,1,sh,5,7,x,13,222.1,58.763218
49212,1,sh,5,7,x,14,223.56,59.1495048
49213,1,sh,5,7,x,15,225.09,59.5543122
49214,1,sh,5,7,x,16,226.62,59.9591196
49215,1,sh,5,7,x,17,228.29,60.4009682
49216,1,sh,5,7,x,18,230.09,60.8772122
49217,1,sh,5,7,x,19,231.89,61.3534562
49218,1,sh,5,7,x,20,233.79,61.8561582
49219,1,sh,5,7,x,21,235.81,62.3906098
49220,1,sh,5,7,x,22,237.84,62.9277072
49221,1,sh,5,7,x,23,240.03,63.5071374
49222,1,sh,5,7,x,24,242.54,64.1712332
49223,1,sh,5,7,x,25,245.04,64.8326832
49224,1,sh,5,7,x,26,247.61,65.5126538
49225,1,sh,5,7,x,27,250.37,66.2428946
49226,1,sh,5,7,x,28,253.13,66.9731354
49227,1,sh,5,7,x,29,255.91,67.7086678
49228,1,sh,5,7,x,30,258.79,68.4706582
49229,1,sh,5,7,x,31,261.68,69.2352944
49230,1,sh,5,7,x,32,264.57,69.9999306
49231,1,sh,5,7,x,33,267.6,70.801608
49232,1,sh,5,7,x,34,270.62,71.6006396
49233,1,sh,5,7,x,35,273.65,72.402317
49234,1,sh,5,7,x,36,276.62,73.1881196
49235,1,sh,5,7,x,37,279.6,73.976568
49236,1,sh,5,7,x,38,282.57,74.7623706
49237,1,sh,5,7,x,39,285.59,75.5614022
49238,1,sh,5,7,x,40,288.62,76.3630796
49239,1,sh,5,7,x,41,291.65,77.164757
49240,1,sh,5,7,x,42,294.76,77.9876008
49241,1,sh,5,7,x,43,297.89,78.8157362
49242,1,sh,5,7,x,44,301.03,79.6465174
49243,1,sh,5,7,x,45,304.24,80.4958192
49244,1,sh,5,7,x,46,307.48,81.3530584
49245,1,sh,5,7,x,47,310.73,82.2129434
49246,1,sh,5,7,x,48,314.04,83.0887032
49247,1,sh,5,7,x,49,317.38,83.9724004
49248,1,sh,5,7,x,50,320.73,84.8587434
49249,1,sh,5,7,x,51,324.09,85.7477322
49250,1,sh,5,7,x,52,327.48,86.6446584
49251,1,sh,5,7,x,53,330.86,87.5389388
49252,1,sh,5,7,x,54,334.24,88.4332192
49253,1,sh,5,7,x,55,337.62,89.3274996
49254,1,sh,5,7,x,56,341,90.22178
49255,1,sh,5,7,x,57,344.39,91.1187062
49256,1,sh,5,7,x,58,347.78,92.0156324
49257,1,sh,5,7,x,59,351.17,92.9125586
49258,1,sh,5,7,x,60,354.56,93.8094848
49259,1,sh,5,7,x,61,357.94,94.7037652
49260,1,sh,5,7,x,62,361.31,95.5953998
49261,1,sh,5,7,x,63,364.68,96.4870344
49262,1,sh,5,7,x,64,368.03,97.3733774
49263,1,sh,5,7,x,65,371.37,98.2570746
49264,1,sh,5,7,x,66,374.72,99.1434176
49265,1,sh,5,7,x,67,378.04,100.0218232
49266,1,sh,5,7,x,68,381.35,100.897583
49267,1,sh,5,7,x,69,384.67,101.7759886
49268,1,sh,5,7,x,70,387.89,102.6279362
49269,1,sh,5,7,x,71,391.1,103.477238
49270,1,sh,5,7,x,72,394.32,104.3291856
49271,1,sh,5,7,x,73,397.43,105.1520294
49272,1,sh,5,7,x,74,400.51,105.9669358
49273,1,sh,5,7,x,75,403.6,106.784488
49274,1,sh,5,7,x,76,406.45,107.538541
49275,1,sh,5,7,x,77,409.22,108.2714276
49276,1,sh,5,7,x,78,411.99,109.0043142
49277,1,sh,5,7,x,79,414.78,109.7424924
49278,1,sh,5,7,x,80,417.58,110.4833164
49279,1,sh,5,7,x,81,420.38,111.2241404
49280,1,sh,5,7,x,82,423.28,111.9914224
49281,1,sh,5,7,x,83,426.25,112.777225
49282,1,sh,5,7,x,84,429.22,113.5630276
49283,1,sh,5,7,x,85,432.2,114.351476
49284,1,sh,5,7,x,86,435.19,115.1425702
49285,1,sh,5,7,x,87,438.18,115.9336644
49286,1,sh,5,7,x,88,441.16,116.7221128
49287,1,sh,5,7,x,89,444.11,117.5026238
49288,1,sh,5,7,x,90,447.06,118.2831348
49289,1,sh,5,7,x,91,450.01,119.0636458
49290,1,sh,5,7,x,92,452.94,119.8388652
49291,1,sh,5,7,x,93,455.87,120.6140846
49292,1,sh,5,7,x,94,458.77,121.3813666
49293,1,sh,5,7,x,95,461.58,122.1248364
49294,1,sh,5,7,x,96,464.39,122.8683062
49295,1,sh,5,7,x,97,467.19,123.6091302
49296,1,sh,5,7,x,98,469.96,124.3420168
49297,1,sh,5,7,x,99,472.74,125.0775492
49298,1,sh,5,7,x,100,475.51,125.8104358
49299,1,sh,5,7,y,1,305.92,80.9403136
49300,1,sh,5,7,y,2,302.81,80.1174698
49301,1,sh,5,7,y,3,299.7,79.294626
49302,1,sh,5,7,y,4,296.59,78.4717822
49303,1,sh,5,7,y,5,293.5,77.65423
49304,1,sh,5,7,y,6,290.41,76.8366778
49305,1,sh,5,7,y,7,287.32,76.0191256
49306,1,sh,5,7,y,8,284.23,75.2015734
49307,1,sh,5,7,y,9,281.13,74.3813754
49308,1,sh,5,7,y,10,278.04,73.5638232
49309,1,sh,5,7,y,11,274.93,72.7409794
49310,1,sh,5,7,y,12,271.81,71.9154898
49311,1,sh,5,7,y,13,268.69,71.0900002
49312,1,sh,5,7,y,14,265.63,70.2803854
49313,1,sh,5,7,y,15,262.6,69.478708
49314,1,sh,5,7,y,16,259.57,68.6770306
49315,1,sh,5,7,y,17,256.62,67.8965196
49316,1,sh,5,7,y,18,253.75,67.137175
49317,1,sh,5,7,y,19,250.87,66.3751846
49318,1,sh,5,7,y,20,248.06,65.6317148
49319,1,sh,5,7,y,21,245.33,64.9094114
49320,1,sh,5,7,y,22,242.61,64.1897538
49321,1,sh,5,7,y,23,240.03,63.5071374
49322,1,sh,5,7,y,24,237.74,62.9012492
49323,1,sh,5,7,y,25,235.44,62.2927152
49324,1,sh,5,7,y,26,233.23,61.7079934
49325,1,sh,5,7,y,27,231.26,61.1867708
49326,1,sh,5,7,y,28,229.28,60.6629024
49327,1,sh,5,7,y,29,227.34,60.1496172
49328,1,sh,5,7,y,30,225.55,59.676019
49329,1,sh,5,7,y,31,223.77,59.2050666
49330,1,sh,5,7,y,32,221.99,58.7341142
49331,1,sh,5,7,y,33,220.46,58.3293068
49332,1,sh,5,7,y,34,218.93,57.9244994
49333,1,sh,5,7,y,35,217.4,57.519692
49334,1,sh,5,7,y,36,215.76,57.0857808
49335,1,sh,5,7,y,37,214.13,56.6545154
49336,1,sh,5,7,y,38,212.49,56.2206042
49337,1,sh,5,7,y,39,210.95,55.813151
49338,1,sh,5,7,y,40,209.42,55.4083436
49339,1,sh,5,7,y,41,207.89,55.0035362
49340,1,sh,5,7,y,42,206.54,54.6463532
49341,1,sh,5,7,y,43,205.23,54.2997534
49342,1,sh,5,7,y,44,203.93,53.9557994
49343,1,sh,5,7,y,45,202.84,53.6674072
49344,1,sh,5,7,y,46,201.85,53.405473
49345,1,sh,5,7,y,47,200.86,53.1435388
49346,1,sh,5,7,y,48,200.12,52.9477496
49347,1,sh,5,7,y,49,199.54,52.7942932
49348,1,sh,5,7,y,50,198.96,52.6408368
49349,1,sh,5,7,y,51,198.54,52.5297132
49350,1,sh,5,7,y,52,198.3,52.466214
49351,1,sh,5,7,y,53,198.05,52.400069
49352,1,sh,5,7,y,54,197.77,52.3259866
49353,1,sh,5,7,y,55,197.46,52.2439668
49354,1,sh,5,7,y,56,197.14,52.1593012
49355,1,sh,5,7,y,57,196.91,52.0984478
49356,1,sh,5,7,y,58,196.86,52.0852188
49357,1,sh,5,7,y,59,196.82,52.0746356
49358,1,sh,5,7,y,60,196.87,52.0878646
49359,1,sh,5,7,y,61,197.23,52.1831134
49360,1,sh,5,7,y,62,197.6,52.281008
49361,1,sh,5,7,y,63,197.99,52.3841942
49362,1,sh,5,7,y,64,198.54,52.5297132
49363,1,sh,5,7,y,65,199.1,52.677878
49364,1,sh,5,7,y,66,199.66,52.8260428
49365,1,sh,5,7,y,67,200.38,53.0165404
49366,1,sh,5,7,y,68,201.1,53.207038
49367,1,sh,5,7,y,69,201.82,53.3975356
49368,1,sh,5,7,y,70,202.88,53.6779904
49369,1,sh,5,7,y,71,203.97,53.9663826
49370,1,sh,5,7,y,72,205.05,54.252129
49371,1,sh,5,7,y,73,206.41,54.6119578
49372,1,sh,5,7,y,74,207.82,54.9850156
49373,1,sh,5,7,y,75,209.23,55.3580734
49374,1,sh,5,7,y,76,211.07,55.8449006
49375,1,sh,5,7,y,77,213.03,56.3634774
49376,1,sh,5,7,y,78,214.99,56.8820542
49377,1,sh,5,7,y,79,216.92,57.3926936
49378,1,sh,5,7,y,80,218.84,57.9006872
49379,1,sh,5,7,y,81,220.75,58.406035
49380,1,sh,5,7,y,82,222.51,58.8716958
49381,1,sh,5,7,y,83,224.16,59.3082528
49382,1,sh,5,7,y,84,225.8,59.742164
49383,1,sh,5,7,y,85,227.42,60.1707836
49384,1,sh,5,7,y,86,229.02,60.5941116
49385,1,sh,5,7,y,87,230.62,61.0174396
49386,1,sh,5,7,y,88,232.25,61.448705
49387,1,sh,5,7,y,89,233.92,61.8905536
49388,1,sh,5,7,y,90,235.59,62.3324022
49389,1,sh,5,7,y,91,237.28,62.7795424
49390,1,sh,5,7,y,92,238.99,63.2319742
49391,1,sh,5,7,y,93,240.7,63.684406
49392,1,sh,5,7,y,94,242.45,64.147421
49393,1,sh,5,7,y,95,244.36,64.6527688
49394,1,sh,5,7,y,96,246.26,65.1554708
49395,1,sh,5,7,y,97,248.17,65.6608186
49396,1,sh,5,7,y,98,250.13,66.1793954
49397,1,sh,5,7,y,99,252.09,66.6979722
49398,1,sh,5,7,y,100,254.04,67.2139032
49399,1,sh,5,8,x,1,210.51,55.6967358
49400,1,sh,5,8,x,2,211.87,56.0565646
49401,1,sh,5,8,x,3,213.23,56.4163934
49402,1,sh,5,8,x,4,214.59,56.7762222
49403,1,sh,5,8,x,5,215.98,57.1439884
49404,1,sh,5,8,x,6,217.38,57.5144004
49405,1,sh,5,8,x,7,218.78,57.8848124
49406,1,sh,5,8,x,8,220.17,58.2525786
49407,1,sh,5,8,x,9,221.56,58.6203448
49408,1,sh,5,8,x,10,222.94,58.9854652
49409,1,sh,5,8,x,11,224.3,59.345294
49410,1,sh,5,8,x,12,225.66,59.7051228
49411,1,sh,5,8,x,13,227.01,60.0623058
49412,1,sh,5,8,x,14,228.51,60.4591758
49413,1,sh,5,8,x,15,230.11,60.8825038
49414,1,sh,5,8,x,16,231.7,61.303186
49415,1,sh,5,8,x,17,233.45,61.766201
49416,1,sh,5,8,x,18,235.35,62.268903
49417,1,sh,5,8,x,19,237.24,62.7689592
49418,1,sh,5,8,x,20,239.1,63.261078
49419,1,sh,5,8,x,21,240.91,63.7399678
49420,1,sh,5,8,x,22,242.72,64.2188576
49421,1,sh,5,8,x,23,244.63,64.7242054
49422,1,sh,5,8,x,24,246.75,65.285115
49423,1,sh,5,8,x,25,248.86,65.8433788
49424,1,sh,5,8,x,26,251.06,66.4254548
49425,1,sh,5,8,x,27,253.5,67.07103
49426,1,sh,5,8,x,28,255.95,67.719251
49427,1,sh,5,8,x,29,258.43,68.3754094
49428,1,sh,5,8,x,30,261.07,69.0739006
49429,1,sh,5,8,x,31,263.71,69.7723918
49430,1,sh,5,8,x,32,266.36,70.4735288
49431,1,sh,5,8,x,33,269.19,71.2222902
49432,1,sh,5,8,x,34,272.03,71.9736974
49433,1,sh,5,8,x,35,274.86,72.7224588
49434,1,sh,5,8,x,36,277.82,73.5056156
49435,1,sh,5,8,x,37,280.79,74.2914182
49436,1,sh,5,8,x,38,283.75,75.074575
49437,1,sh,5,8,x,39,286.76,75.8709608
49438,1,sh,5,8,x,40,289.78,76.6699924
49439,1,sh,5,8,x,41,292.81,77.4716698
49440,1,sh,5,8,x,42,295.91,78.2918678
49441,1,sh,5,8,x,43,299.03,79.1173574
49442,1,sh,5,8,x,44,302.15,79.942847
49443,1,sh,5,8,x,45,305.36,80.7921488
49444,1,sh,5,8,x,46,308.59,81.6467422
49445,1,sh,5,8,x,47,311.83,82.5039814
49446,1,sh,5,8,x,48,315.13,83.3770954
49447,1,sh,5,8,x,49,318.46,84.2581468
49448,1,sh,5,8,x,50,321.8,85.141844
49449,1,sh,5,8,x,51,325.13,86.0228954
49450,1,sh,5,8,x,52,328.46,86.9039468
49451,1,sh,5,8,x,53,331.8,87.787644
49452,1,sh,5,8,x,54,335.15,88.673987
49453,1,sh,5,8,x,55,338.52,89.5656216
49454,1,sh,5,8,x,56,341.89,90.4572562
49455,1,sh,5,8,x,57,345.26,91.3488908
49456,1,sh,5,8,x,58,348.64,92.2431712
49457,1,sh,5,8,x,59,352.03,93.1400974
49458,1,sh,5,8,x,60,355.41,94.0343778
49459,1,sh,5,8,x,61,358.79,94.9286582
49460,1,sh,5,8,x,62,362.18,95.8255844
49461,1,sh,5,8,x,63,365.56,96.7198648
49462,1,sh,5,8,x,64,368.93,97.6114994
49463,1,sh,5,8,x,65,372.31,98.5057798
49464,1,sh,5,8,x,66,375.68,99.3974144
49465,1,sh,5,8,x,67,378.99,100.2731742
49466,1,sh,5,8,x,68,382.3,101.148934
49467,1,sh,5,8,x,69,385.61,102.0246938
49468,1,sh,5,8,x,70,388.84,102.8792872
49469,1,sh,5,8,x,71,392.05,103.728589
49470,1,sh,5,8,x,72,395.27,104.5805366
49471,1,sh,5,8,x,73,398.27,105.3742766
49472,1,sh,5,8,x,74,401.22,106.1547876
49473,1,sh,5,8,x,75,404.16,106.9326528
49474,1,sh,5,8,x,76,406.99,107.6814142
49475,1,sh,5,8,x,77,409.77,108.4169466
49476,1,sh,5,8,x,78,412.55,109.152479
49477,1,sh,5,8,x,79,415.33,109.8880114
49478,1,sh,5,8,x,80,418.11,110.6235438
49479,1,sh,5,8,x,81,420.89,111.3590762
49480,1,sh,5,8,x,82,423.65,112.089317
49481,1,sh,5,8,x,83,426.4,112.816912
49482,1,sh,5,8,x,84,429.15,113.544507
49483,1,sh,5,8,x,85,432.02,114.3038516
49484,1,sh,5,8,x,86,435,115.0923
49485,1,sh,5,8,x,87,437.98,115.8807484
49486,1,sh,5,8,x,88,440.95,116.666551
49487,1,sh,5,8,x,89,443.9,117.447062
49488,1,sh,5,8,x,90,446.84,118.2249272
49489,1,sh,5,8,x,91,449.79,119.0054382
49490,1,sh,5,8,x,92,452.71,119.7780118
49491,1,sh,5,8,x,93,455.64,120.5532312
49492,1,sh,5,8,x,94,458.54,121.3205132
49493,1,sh,5,8,x,95,461.34,122.0613372
49494,1,sh,5,8,x,96,464.15,122.804807
49495,1,sh,5,8,x,97,466.95,123.545631
49496,1,sh,5,8,x,98,469.72,124.2785176
49497,1,sh,5,8,x,99,472.48,125.0087584
49498,1,sh,5,8,x,100,475.25,125.741645
49499,1,sh,5,8,y,1,309.56,81.9033848
49500,1,sh,5,8,y,2,306.46,81.0831868
49501,1,sh,5,8,y,3,303.37,80.2656346
49502,1,sh,5,8,y,4,300.27,79.4454366
49503,1,sh,5,8,y,5,297.18,78.6278844
49504,1,sh,5,8,y,6,294.1,77.812978
49505,1,sh,5,8,y,7,291.02,76.9980716
49506,1,sh,5,8,y,8,287.94,76.1831652
49507,1,sh,5,8,y,9,284.85,75.365613
49508,1,sh,5,8,y,10,281.77,74.5507066
49509,1,sh,5,8,y,11,278.67,73.7305086
49510,1,sh,5,8,y,12,275.57,72.9103106
49511,1,sh,5,8,y,13,272.47,72.0901126
49512,1,sh,5,8,y,14,269.44,71.2884352
49513,1,sh,5,8,y,15,266.45,70.497341
49514,1,sh,5,8,y,16,263.47,69.7088926
49515,1,sh,5,8,y,17,260.58,68.9442564
49516,1,sh,5,8,y,18,257.77,68.2007866
49517,1,sh,5,8,y,19,254.97,67.4599626
49518,1,sh,5,8,y,20,252.14,66.7112012
49519,1,sh,5,8,y,21,249.28,65.9545024
49520,1,sh,5,8,y,22,246.43,65.2004494
49521,1,sh,5,8,y,23,243.64,64.4622712
49522,1,sh,5,8,y,24,241,63.76378
49523,1,sh,5,8,y,25,238.36,63.0652888
49524,1,sh,5,8,y,26,235.79,62.3853182
49525,1,sh,5,8,y,27,233.45,61.766201
49526,1,sh,5,8,y,28,231.11,61.1470838
49527,1,sh,5,8,y,29,228.8,60.535904
49528,1,sh,5,8,y,30,226.69,59.9776402
49529,1,sh,5,8,y,31,224.57,59.4167306
49530,1,sh,5,8,y,32,222.48,58.8637584
49531,1,sh,5,8,y,33,220.63,58.3742854
49532,1,sh,5,8,y,34,218.78,57.8848124
49533,1,sh,5,8,y,35,216.93,57.3953394
49534,1,sh,5,8,y,36,215.29,56.9614282
49535,1,sh,5,8,y,37,213.66,56.5301628
49536,1,sh,5,8,y,38,212.03,56.0988974
49537,1,sh,5,8,y,39,210.49,55.6914442
49538,1,sh,5,8,y,40,208.97,55.2892826
49539,1,sh,5,8,y,41,207.45,54.887121
49540,1,sh,5,8,y,42,206.1,54.529938
49541,1,sh,5,8,y,43,204.79,54.1833382
49542,1,sh,5,8,y,44,203.49,53.8393842
49543,1,sh,5,8,y,45,202.41,53.5536378
49544,1,sh,5,8,y,46,201.42,53.2917036
49545,1,sh,5,8,y,47,200.44,53.0324152
49546,1,sh,5,8,y,48,199.69,52.8339802
49547,1,sh,5,8,y,49,199.11,52.6805238
49548,1,sh,5,8,y,50,198.54,52.5297132
49549,1,sh,5,8,y,51,197.97,52.3789026
49550,1,sh,5,8,y,52,197.4,52.228092
49551,1,sh,5,8,y,53,196.83,52.0772814
49552,1,sh,5,8,y,54,196.37,51.9555746
49553,1,sh,5,8,y,55,196.05,51.870909
49554,1,sh,5,8,y,56,195.73,51.7862434
49555,1,sh,5,8,y,57,195.5,51.72539
49556,1,sh,5,8,y,58,195.46,51.7148068
49557,1,sh,5,8,y,59,195.42,51.7042236
49558,1,sh,5,8,y,60,195.4,51.698932
49559,1,sh,5,8,y,61,195.44,51.7095152
49560,1,sh,5,8,y,62,195.48,51.7200984
49561,1,sh,5,8,y,63,195.54,51.7359732
49562,1,sh,5,8,y,64,195.77,51.7968266
49563,1,sh,5,8,y,65,196,51.85768
49564,1,sh,5,8,y,66,196.24,51.9211792
49565,1,sh,5,8,y,67,196.94,52.1063852
49566,1,sh,5,8,y,68,197.65,52.294237
49567,1,sh,5,8,y,69,198.35,52.479443
49568,1,sh,5,8,y,70,199.37,52.7493146
49569,1,sh,5,8,y,71,200.42,53.0271236
49570,1,sh,5,8,y,72,201.47,53.3049326
49571,1,sh,5,8,y,73,203.03,53.7176774
49572,1,sh,5,8,y,74,204.69,54.1568802
49573,1,sh,5,8,y,75,206.35,54.596083
49574,1,sh,5,8,y,76,208.22,55.0908476
49575,1,sh,5,8,y,77,210.13,55.5961954
49576,1,sh,5,8,y,78,212.06,56.1068348
49577,1,sh,5,8,y,79,213.99,56.6174742
49578,1,sh,5,8,y,80,215.92,57.1281136
49579,1,sh,5,8,y,81,217.85,57.638753
49580,1,sh,5,8,y,82,219.8,58.154684
49581,1,sh,5,8,y,83,221.77,58.6759066
49582,1,sh,5,8,y,84,223.74,59.1971292
49583,1,sh,5,8,y,85,225.54,59.6733732
49584,1,sh,5,8,y,86,227.13,60.0940554
49585,1,sh,5,8,y,87,228.73,60.5173834
49586,1,sh,5,8,y,88,230.35,60.946003
49587,1,sh,5,8,y,89,232.01,61.3852058
49588,1,sh,5,8,y,90,233.68,61.8270544
49589,1,sh,5,8,y,91,235.35,62.268903
49590,1,sh,5,8,y,92,237.05,62.718689
49591,1,sh,5,8,y,93,238.75,63.168475
49592,1,sh,5,8,y,94,240.49,63.6288442
49593,1,sh,5,8,y,95,242.38,64.1289004
49594,1,sh,5,8,y,96,244.27,64.6289566
49595,1,sh,5,8,y,97,246.16,65.1290128
49596,1,sh,5,8,y,98,248.11,65.6449438
49597,1,sh,5,8,y,99,250.06,66.1608748
49598,1,sh,5,8,y,100,252.01,66.6768058
49599,1,sh,5,9,x,1,212.4,56.196792
49600,1,sh,5,9,x,2,213.76,56.5566208
49601,1,sh,5,9,x,3,215.12,56.9164496
49602,1,sh,5,9,x,4,216.48,57.2762784
49603,1,sh,5,9,x,5,217.87,57.6440446
49604,1,sh,5,9,x,6,219.27,58.0144566
49605,1,sh,5,9,x,7,220.67,58.3848686
49606,1,sh,5,9,x,8,222.05,58.749989
49607,1,sh,5,9,x,9,223.43,59.1151094
49608,1,sh,5,9,x,10,224.81,59.4802298
49609,1,sh,5,9,x,11,226.17,59.8400586
49610,1,sh,5,9,x,12,227.53,60.1998874
49611,1,sh,5,9,x,13,228.89,60.5597162
49612,1,sh,5,9,x,14,230.42,60.9645236
49613,1,sh,5,9,x,15,232.04,61.3931432
49614,1,sh,5,9,x,16,233.65,61.819117
49615,1,sh,5,9,x,17,235.43,62.2900694
49616,1,sh,5,9,x,18,237.34,62.7954172
49617,1,sh,5,9,x,19,239.24,63.2981192
49618,1,sh,5,9,x,20,241.25,63.829925
49619,1,sh,5,9,x,21,243.4,64.398772
49620,1,sh,5,9,x,22,245.56,64.9702648
49621,1,sh,5,9,x,23,247.72,65.5417576
49622,1,sh,5,9,x,24,249.93,66.1264794
49623,1,sh,5,9,x,25,252.13,66.7085554
49624,1,sh,5,9,x,26,254.4,67.309152
49625,1,sh,5,9,x,27,256.82,67.9494356
49626,1,sh,5,9,x,28,259.25,68.592365
49627,1,sh,5,9,x,29,261.69,69.2379402
49628,1,sh,5,9,x,30,264.26,69.9179108
49629,1,sh,5,9,x,31,266.83,70.5978814
49630,1,sh,5,9,x,32,269.41,71.2804978
49631,1,sh,5,9,x,33,271.96,71.9551768
49632,1,sh,5,9,x,34,274.52,72.6325016
49633,1,sh,5,9,x,35,277.07,73.3071806
49634,1,sh,5,9,x,36,279.81,74.0321298
49635,1,sh,5,9,x,37,282.57,74.7623706
49636,1,sh,5,9,x,38,285.32,75.4899656
49637,1,sh,5,9,x,39,288.14,76.2360812
49638,1,sh,5,9,x,40,290.97,76.9848426
49639,1,sh,5,9,x,41,293.8,77.733604
49640,1,sh,5,9,x,42,296.75,78.514115
49641,1,sh,5,9,x,43,299.71,79.2972718
49642,1,sh,5,9,x,44,302.69,80.0857202
49643,1,sh,5,9,x,45,305.85,80.921793
49644,1,sh,5,9,x,46,309.08,81.7763864
49645,1,sh,5,9,x,47,312.31,82.6309798
49646,1,sh,5,9,x,48,315.61,83.5040938
49647,1,sh,5,9,x,49,318.93,84.3824994
49648,1,sh,5,9,x,50,322.26,85.2635508
49649,1,sh,5,9,x,51,325.61,86.1498938
49650,1,sh,5,9,x,52,328.98,87.0415284
49651,1,sh,5,9,x,53,332.34,87.9305172
49652,1,sh,5,9,x,54,335.71,88.8221518
49653,1,sh,5,9,x,55,339.07,89.7111406
49654,1,sh,5,9,x,56,342.43,90.6001294
49655,1,sh,5,9,x,57,345.79,91.4891182
49656,1,sh,5,9,x,58,349.14,92.3754612
49657,1,sh,5,9,x,59,352.5,93.26445
49658,1,sh,5,9,x,60,355.86,94.1534388
49659,1,sh,5,9,x,61,359.24,95.0477192
49660,1,sh,5,9,x,62,362.61,95.9393538
49661,1,sh,5,9,x,63,365.99,96.8336342
49662,1,sh,5,9,x,64,369.36,97.7252688
49663,1,sh,5,9,x,65,372.73,98.6169034
49664,1,sh,5,9,x,66,376.09,99.5058922
49665,1,sh,5,9,x,67,379.4,100.381652
49666,1,sh,5,9,x,68,382.7,101.254766
49667,1,sh,5,9,x,69,386,102.12788
49668,1,sh,5,9,x,70,389.11,102.9507238
49669,1,sh,5,9,x,71,392.21,103.7709218
49670,1,sh,5,9,x,72,395.3,104.588474
49671,1,sh,5,9,x,73,398.27,105.3742766
49672,1,sh,5,9,x,74,401.21,106.1521418
49673,1,sh,5,9,x,75,404.15,106.930007
49674,1,sh,5,9,x,76,406.97,107.6761226
49675,1,sh,5,9,x,77,409.74,108.4090092
49676,1,sh,5,9,x,78,412.52,109.1445416
49677,1,sh,5,9,x,79,415.29,109.8774282
49678,1,sh,5,9,x,80,418.06,110.6103148
49679,1,sh,5,9,x,81,420.83,111.3432014
49680,1,sh,5,9,x,82,423.59,112.0734422
