speaker,segment,repetition,frame,coord,point,pixel
1,sh,4,9,x,19,239.62
1,sh,4,9,x,20,241.69
1,sh,4,9,x,21,243.88
1,sh,4,9,x,22,246.08
1,sh,4,9,x,23,248.34
1,sh,4,9,x,24,250.73
1,sh,4,9,x,25,253.1
1,sh,4,9,x,26,255.51
1,sh,4,9,x,27,258.01
1,sh,4,9,x,28,260.51
1,sh,4,9,x,29,263.07
1,sh,4,9,x,30,265.84
1,sh,4,9,x,31,268.63
1,sh,4,9,x,32,271.43
1,sh,4,9,x,33,274.37
1,sh,4,9,x,34,277.31
1,sh,4,9,x,35,280.26
1,sh,4,9,x,36,283.22
1,sh,4,9,x,37,286.17
1,sh,4,9,x,38,289.14
1,sh,4,9,x,39,292.19
1,sh,4,9,x,40,295.26
1,sh,4,9,x,41,298.32
1,sh,4,9,x,42,301.46
1,sh,4,9,x,43,304.62
1,sh,4,9,x,44,307.78
1,sh,4,9,x,45,311.03
1,sh,4,9,x,46,314.29
1,sh,4,9,x,47,317.57
1,sh,4,9,x,48,320.89
1,sh,4,9,x,49,324.23
1,sh,4,9,x,50,327.57
1,sh,4,9,x,51,330.91
1,sh,4,9,x,52,334.24
1,sh,4,9,x,53,337.58
1,sh,4,9,x,54,340.92
1,sh,4,9,x,55,344.25
1,sh,4,9,x,56,347.59
1,sh,4,9,x,57,350.93
1,sh,4,9,x,58,354.28
1,sh,4,9,x,59,357.62
1,sh,4,9,x,60,360.97
1,sh,4,9,x,61,364.33
1,sh,4,9,x,62,367.68
1,sh,4,9,x,63,371.04
1,sh,4,9,x,64,374.37
1,sh,4,9,x,65,377.7
1,sh,4,9,x,66,381.01
1,sh,4,9,x,67,384.14
1,sh,4,9,x,68,387.28
1,sh,4,9,x,69,390.48
1,sh,4,9,x,70,393.68
1,sh,4,9,x,71,396.8
1,sh,4,9,x,72,399.74
1,sh,4,9,x,73,402.11
1,sh,4,9,x,74,404.55
1,sh,4,9,x,75,407.21
1,sh,4,9,x,76,409.87
1,sh,4,9,x,77,412.68
1,sh,4,9,x,78,415.51
1,sh,4,9,x,79,418.4
1,sh,4,9,x,80,421.34
1,sh,4,9,x,81,424.29
1,sh,4,9,x,82,427.3
1,sh,4,9,x,83,430.37
1,sh,4,9,x,84,433.44
1,sh,4,9,x,85,436.5
1,sh,4,9,x,86,439.56
1,sh,4,9,x,87,442.61
1,sh,4,9,x,88,445.65
1,sh,4,9,x,89,448.67
1,sh,4,9,x,90,451.69
1,sh,4,9,x,91,454.68
1,sh,4,9,x,92,457.59
1,sh,4,9,x,93,460.5
1,sh,4,9,x,94,463.4
1,sh,4,9,x,95,466.27
1,sh,4,9,x,96,469.13
1,sh,4,9,x,97,472.01
1,sh,4,9,x,98,474.91
1,sh,4,9,x,99,477.82
1,sh,4,9,x,100,480.72
1,sh,4,9,y,1,299
1,sh,4,9,y,2,296.02
1,sh,4,9,y,3,293.04
1,sh,4,9,y,4,290.07
1,sh,4,9,y,5,287.12
1,sh,4,9,y,6,284.17
1,sh,4,9,y,7,281.22
1,sh,4,9,y,8,278.36
1,sh,4,9,y,9,275.52
1,sh,4,9,y,10,272.67
1,sh,4,9,y,11,269.93
1,sh,4,9,y,12,267.22
1,sh,4,9,y,13,264.51
1,sh,4,9,y,14,261.81
1,sh,4,9,y,15,259.13
1,sh,4,9,y,16,256.45
1,sh,4,9,y,17,253.74
1,sh,4,9,y,18,251.02
1,sh,4,9,y,19,248.3
1,sh,4,9,y,20,245.66
1,sh,4,9,y,21,243.11
1,sh,4,9,y,22,240.58
1,sh,4,9,y,23,238.1
1,sh,4,9,y,24,235.74
1,sh,4,9,y,25,233.38
1,sh,4,9,y,26,231.04
1,sh,4,9,y,27,228.8
1,sh,4,9,y,28,226.55
1,sh,4,9,y,29,224.38
1,sh,4,9,y,30,222.5
1,sh,4,9,y,31,220.63
1,sh,4,9,y,32,218.78
1,sh,4,9,y,33,217.17
1,sh,4,9,y,34,215.55
1,sh,4,9,y,35,213.94
1,sh,4,9,y,36,212.36
1,sh,4,9,y,37,210.77
1,sh,4,9,y,38,209.2
1,sh,4,9,y,39,207.81
1,sh,4,9,y,40,206.45
1,sh,4,9,y,41,205.08
1,sh,4,9,y,42,203.89
1,sh,4,9,y,43,202.76
1,sh,4,9,y,44,201.64
1,sh,4,9,y,45,200.77
1,sh,4,9,y,46,200.01
1,sh,4,9,y,47,199.28
1,sh,4,9,y,48,198.78
1,sh,4,9,y,49,198.47
1,sh,4,9,y,50,198.15
1,sh,4,9,y,51,197.8
1,sh,4,9,y,52,197.44
1,sh,4,9,y,53,197.07
1,sh,4,9,y,54,196.72
1,sh,4,9,y,55,196.38
1,sh,4,9,y,56,196.04
1,sh,4,9,y,57,195.73
1,sh,4,9,y,58,195.46
1,sh,4,9,y,59,195.19
1,sh,4,9,y,60,194.99
1,sh,4,9,y,61,194.99
1,sh,4,9,y,62,194.99
1,sh,4,9,y,63,195.08
1,sh,4,9,y,64,195.51
1,sh,4,9,y,65,195.94
1,sh,4,9,y,66,196.48
1,sh,4,9,y,67,197.68
1,sh,4,9,y,68,198.87
1,sh,4,9,y,69,199.89
1,sh,4,9,y,70,200.9
1,sh,4,9,y,71,202.12
1,sh,4,9,y,72,203.74
1,sh,4,9,y,73,206.11
1,sh,4,9,y,74,208.42
1,sh,4,9,y,75,210.47
1,sh,4,9,y,76,212.51
1,sh,4,9,y,77,214.34
1,sh,4,9,y,78,216.15
1,sh,4,9,y,79,217.85
1,sh,4,9,y,80,219.47
1,sh,4,9,y,81,221.07
1,sh,4,9,y,82,222.55
1,sh,4,9,y,83,223.91
1,sh,4,9,y,84,225.27
1,sh,4,9,y,85,226.64
1,sh,4,9,y,86,228.03
1,sh,4,9,y,87,229.43
1,sh,4,9,y,88,230.84
1,sh,4,9,y,89,232.31
1,sh,4,9,y,90,233.77
1,sh,4,9,y,91,235.3
1,sh,4,9,y,92,236.97
1,sh,4,9,y,93,238.64
1,sh,4,9,y,94,240.32
1,sh,4,9,y,95,242.06
1,sh,4,9,y,96,243.81
1,sh,4,9,y,97,245.54
1,sh,4,9,y,98,247.22
1,sh,4,9,y,99,248.91
1,sh,4,9,y,100,250.59
1,sh,4,10,x,1,210.07
1,sh,4,10,x,2,211.63
1,sh,4,10,x,3,213.19
1,sh,4,10,x,4,214.75
1,sh,4,10,x,5,216.37
1,sh,4,10,x,6,218
1,sh,4,10,x,7,219.64
1,sh,4,10,x,8,221.15
1,sh,4,10,x,9,222.62
1,sh,4,10,x,10,224.11
1,sh,4,10,x,11,225.73
1,sh,4,10,x,12,227.39
1,sh,4,10,x,13,229.05
1,sh,4,10,x,14,230.73
1,sh,4,10,x,15,232.41
1,sh,4,10,x,16,234.11
1,sh,4,10,x,17,235.94
1,sh,4,10,x,18,237.91
1,sh,4,10,x,19,239.89
1,sh,4,10,x,20,241.96
1,sh,4,10,x,21,244.17
1,sh,4,10,x,22,246.36
1,sh,4,10,x,23,248.65
1,sh,4,10,x,24,251.03
1,sh,4,10,x,25,253.41
1,sh,4,10,x,26,255.84
1,sh,4,10,x,27,258.34
1,sh,4,10,x,28,260.85
1,sh,4,10,x,29,263.42
1,sh,4,10,x,30,266.21
1,sh,4,10,x,31,269
1,sh,4,10,x,32,271.82
1,sh,4,10,x,33,274.77
1,sh,4,10,x,34,277.72
1,sh,4,10,x,35,280.68
1,sh,4,10,x,36,283.64
1,sh,4,10,x,37,286.61
1,sh,4,10,x,38,289.58
1,sh,4,10,x,39,292.65
1,sh,4,10,x,40,295.72
1,sh,4,10,x,41,298.8
1,sh,4,10,x,42,301.95
1,sh,4,10,x,43,305.11
1,sh,4,10,x,44,308.28
1,sh,4,10,x,45,311.47
1,sh,4,10,x,46,314.66
1,sh,4,10,x,47,317.86
1,sh,4,10,x,48,321.12
1,sh,4,10,x,49,324.43
1,sh,4,10,x,50,327.73
1,sh,4,10,x,51,331.07
1,sh,4,10,x,52,334.41
1,sh,4,10,x,53,337.76
1,sh,4,10,x,54,341.1
1,sh,4,10,x,55,344.45
1,sh,4,10,x,56,347.8
1,sh,4,10,x,57,351.15
1,sh,4,10,x,58,354.5
1,sh,4,10,x,59,357.86
1,sh,4,10,x,60,361.22
1,sh,4,10,x,61,364.57
1,sh,4,10,x,62,367.92
1,sh,4,10,x,63,371.25
1,sh,4,10,x,64,374.53
1,sh,4,10,x,65,377.81
1,sh,4,10,x,66,381.08
1,sh,4,10,x,67,384.33
1,sh,4,10,x,68,387.56
1,sh,4,10,x,69,390.71
1,sh,4,10,x,70,393.86
1,sh,4,10,x,71,397.04
1,sh,4,10,x,72,400.23
1,sh,4,10,x,73,403.21
1,sh,4,10,x,74,406.07
1,sh,4,10,x,75,408.17
1,sh,4,10,x,76,410.32
1,sh,4,10,x,77,412.76
1,sh,4,10,x,78,415.2
1,sh,4,10,x,79,418.09
1,sh,4,10,x,80,421.03
1,sh,4,10,x,81,423.98
1,sh,4,10,x,82,427
1,sh,4,10,x,83,430.08
1,sh,4,10,x,84,433.15
1,sh,4,10,x,85,436.23
1,sh,4,10,x,86,439.29
1,sh,4,10,x,87,442.35
1,sh,4,10,x,88,445.4
1,sh,4,10,x,89,448.43
1,sh,4,10,x,90,451.45
1,sh,4,10,x,91,454.45
1,sh,4,10,x,92,457.37
1,sh,4,10,x,93,460.29
1,sh,4,10,x,94,463.2
1,sh,4,10,x,95,466.07
1,sh,4,10,x,96,468.94
1,sh,4,10,x,97,471.83
1,sh,4,10,x,98,474.74
1,sh,4,10,x,99,477.65
1,sh,4,10,x,100,480.56
1,sh,4,10,y,1,300.75
1,sh,4,10,y,2,297.77
1,sh,4,10,y,3,294.79
1,sh,4,10,y,4,291.81
1,sh,4,10,y,5,288.86
1,sh,4,10,y,6,285.91
1,sh,4,10,y,7,282.97
1,sh,4,10,y,8,279.97
1,sh,4,10,y,9,276.94
1,sh,4,10,y,10,273.92
1,sh,4,10,y,11,270.98
1,sh,4,10,y,12,268.05
1,sh,4,10,y,13,265.12
1,sh,4,10,y,14,262.21
1,sh,4,10,y,15,259.29
1,sh,4,10,y,16,256.39
1,sh,4,10,y,17,253.57
1,sh,4,10,y,18,250.84
1,sh,4,10,y,19,248.12
1,sh,4,10,y,20,245.47
1,sh,4,10,y,21,242.93
1,sh,4,10,y,22,240.38
1,sh,4,10,y,23,237.9
1,sh,4,10,y,24,235.53
1,sh,4,10,y,25,233.16
1,sh,4,10,y,26,230.83
1,sh,4,10,y,27,228.58
1,sh,4,10,y,28,226.33
1,sh,4,10,y,29,224.17
1,sh,4,10,y,30,222.28
1,sh,4,10,y,31,220.4
1,sh,4,10,y,32,218.57
1,sh,4,10,y,33,216.95
1,sh,4,10,y,34,215.33
1,sh,4,10,y,35,213.72
1,sh,4,10,y,36,212.13
1,sh,4,10,y,37,210.54
1,sh,4,10,y,38,208.97
1,sh,4,10,y,39,207.58
1,sh,4,10,y,40,206.21
1,sh,4,10,y,41,204.85
1,sh,4,10,y,42,203.67
1,sh,4,10,y,43,202.53
1,sh,4,10,y,44,201.4
1,sh,4,10,y,45,200.31
1,sh,4,10,y,46,199.24
1,sh,4,10,y,47,198.2
1,sh,4,10,y,48,197.4
1,sh,4,10,y,49,196.76
1,sh,4,10,y,50,196.14
1,sh,4,10,y,51,195.67
1,sh,4,10,y,52,195.3
1,sh,4,10,y,53,194.94
1,sh,4,10,y,54,194.59
1,sh,4,10,y,55,194.25
1,sh,4,10,y,56,193.91
1,sh,4,10,y,57,193.6
1,sh,4,10,y,58,193.33
1,sh,4,10,y,59,193.08
1,sh,4,10,y,60,193.01
1,sh,4,10,y,61,193.33
1,sh,4,10,y,62,193.66
1,sh,4,10,y,63,194.1
1,sh,4,10,y,64,194.85
1,sh,4,10,y,65,195.6
1,sh,4,10,y,66,196.4
1,sh,4,10,y,67,197.27
1,sh,4,10,y,68,198.21
1,sh,4,10,y,69,199.39
1,sh,4,10,y,70,200.57
1,sh,4,10,y,71,201.68
1,sh,4,10,y,72,202.74
1,sh,4,10,y,73,204.32
1,sh,4,10,y,74,206.09
1,sh,4,10,y,75,208.71
1,sh,4,10,y,76,211.3
1,sh,4,10,y,77,213.62
1,sh,4,10,y,78,215.93
1,sh,4,10,y,79,217.66
1,sh,4,10,y,80,219.3
1,sh,4,10,y,81,220.92
1,sh,4,10,y,82,222.4
1,sh,4,10,y,83,223.75
1,sh,4,10,y,84,225.12
1,sh,4,10,y,85,226.49
1,sh,4,10,y,86,227.89
1,sh,4,10,y,87,229.29
1,sh,4,10,y,88,230.71
1,sh,4,10,y,89,232.17
1,sh,4,10,y,90,233.64
1,sh,4,10,y,91,235.17
1,sh,4,10,y,92,236.84
1,sh,4,10,y,93,238.52
1,sh,4,10,y,94,240.21
1,sh,4,10,y,95,241.96
1,sh,4,10,y,96,243.71
1,sh,4,10,y,97,245.45
1,sh,4,10,y,98,247.14
1,sh,4,10,y,99,248.82
1,sh,4,10,y,100,250.51
1,sh,4,11,x,1,209.2
1,sh,4,11,x,2,210.75
1,sh,4,11,x,3,212.31
1,sh,4,11,x,4,213.86
1,sh,4,11,x,5,215.49
1,sh,4,11,x,6,217.13
1,sh,4,11,x,7,218.76
1,sh,4,11,x,8,220.27
1,sh,4,11,x,9,221.75
1,sh,4,11,x,10,223.23
1,sh,4,11,x,11,224.84
1,sh,4,11,x,12,226.5
1,sh,4,11,x,13,228.15
1,sh,4,11,x,14,229.82
1,sh,4,11,x,15,231.49
1,sh,4,11,x,16,233.16
1,sh,4,11,x,17,234.99
1,sh,4,11,x,18,236.93
1,sh,4,11,x,19,238.87
1,sh,4,11,x,20,240.93
1,sh,4,11,x,21,243.1
1,sh,4,11,x,22,245.28
1,sh,4,11,x,23,247.53
1,sh,4,11,x,24,249.92
1,sh,4,11,x,25,252.3
1,sh,4,11,x,26,254.72
1,sh,4,11,x,27,257.27
1,sh,4,11,x,28,259.8
1,sh,4,11,x,29,262.38
1,sh,4,11,x,30,265.17
1,sh,4,11,x,31,267.96
1,sh,4,11,x,32,270.76
1,sh,4,11,x,33,273.72
1,sh,4,11,x,34,276.69
1,sh,4,11,x,35,279.65
1,sh,4,11,x,36,282.62
1,sh,4,11,x,37,285.59
1,sh,4,11,x,38,288.56
1,sh,4,11,x,39,291.62
1,sh,4,11,x,40,294.7
1,sh,4,11,x,41,297.77
1,sh,4,11,x,42,300.92
1,sh,4,11,x,43,304.09
1,sh,4,11,x,44,307.26
1,sh,4,11,x,45,310.51
1,sh,4,11,x,46,313.79
1,sh,4,11,x,47,317.07
1,sh,4,11,x,48,320.36
1,sh,4,11,x,49,323.67
1,sh,4,11,x,50,326.97
1,sh,4,11,x,51,330.27
1,sh,4,11,x,52,333.56
1,sh,4,11,x,53,336.86
1,sh,4,11,x,54,340.18
1,sh,4,11,x,55,343.52
1,sh,4,11,x,56,346.87
1,sh,4,11,x,57,350.23
1,sh,4,11,x,58,353.59
1,sh,4,11,x,59,356.95
1,sh,4,11,x,60,360.31
1,sh,4,11,x,61,363.61
1,sh,4,11,x,62,366.92
1,sh,4,11,x,63,370.2
1,sh,4,11,x,64,373.24
1,sh,4,11,x,65,376.28
1,sh,4,11,x,66,379.31
1,sh,4,11,x,67,382.27
1,sh,4,11,x,68,385.23
1,sh,4,11,x,69,388.18
1,sh,4,11,x,70,391.21
1,sh,4,11,x,71,394.25
1,sh,4,11,x,72,397.29
1,sh,4,11,x,73,400.29
1,sh,4,11,x,74,403.28
1,sh,4,11,x,75,406.27
1,sh,4,11,x,76,409.29
1,sh,4,11,x,77,412.31
1,sh,4,11,x,78,415.33
1,sh,4,11,x,79,418.41
1,sh,4,11,x,80,421.52
1,sh,4,11,x,81,424.62
1,sh,4,11,x,82,427.71
1,sh,4,11,x,83,430.79
1,sh,4,11,x,84,433.86
1,sh,4,11,x,85,436.99
1,sh,4,11,x,86,440.19
1,sh,4,11,x,87,443.38
1,sh,4,11,x,88,446.56
1,sh,4,11,x,89,449.72
1,sh,4,11,x,90,452.89
1,sh,4,11,x,91,456.06
1,sh,4,11,x,92,459.27
1,sh,4,11,x,93,462.48
1,sh,4,11,x,94,465.68
1,sh,4,11,x,95,468.86
1,sh,4,11,x,96,472.05
1,sh,4,11,x,97,475.24
1,sh,4,11,x,98,478.44
1,sh,4,11,x,99,481.64
1,sh,4,11,x,100,484.85
1,sh,4,11,y,1,299.9
1,sh,4,11,y,2,296.91
1,sh,4,11,y,3,293.93
1,sh,4,11,y,4,290.95
1,sh,4,11,y,5,288
1,sh,4,11,y,6,285.07
1,sh,4,11,y,7,282.12
1,sh,4,11,y,8,279.12
1,sh,4,11,y,9,276.1
1,sh,4,11,y,10,273.08
1,sh,4,11,y,11,270.12
1,sh,4,11,y,12,267.2
1,sh,4,11,y,13,264.26
1,sh,4,11,y,14,261.34
1,sh,4,11,y,15,258.43
1,sh,4,11,y,16,255.51
1,sh,4,11,y,17,252.68
1,sh,4,11,y,18,249.94
1,sh,4,11,y,19,247.19
1,sh,4,11,y,20,244.52
1,sh,4,11,y,21,241.96
1,sh,4,11,y,22,239.4
1,sh,4,11,y,23,236.89
1,sh,4,11,y,24,234.52
1,sh,4,11,y,25,232.14
1,sh,4,11,y,26,229.82
1,sh,4,11,y,27,227.61
1,sh,4,11,y,28,225.41
1,sh,4,11,y,29,223.25
1,sh,4,11,y,30,221.36
1,sh,4,11,y,31,219.49
1,sh,4,11,y,32,217.62
1,sh,4,11,y,33,216.02
1,sh,4,11,y,34,214.43
1,sh,4,11,y,35,212.83
1,sh,4,11,y,36,211.25
1,sh,4,11,y,37,209.67
1,sh,4,11,y,38,208.09
1,sh,4,11,y,39,206.7
1,sh,4,11,y,40,205.34
1,sh,4,11,y,41,203.98
1,sh,4,11,y,42,202.8
1,sh,4,11,y,43,201.66
1,sh,4,11,y,44,200.53
1,sh,4,11,y,45,199.67
1,sh,4,11,y,46,198.92
1,sh,4,11,y,47,198.18
1,sh,4,11,y,48,197.5
1,sh,4,11,y,49,196.87
1,sh,4,11,y,50,196.23
1,sh,4,11,y,51,195.57
1,sh,4,11,y,52,194.88
1,sh,4,11,y,53,194.2
1,sh,4,11,y,54,193.66
1,sh,4,11,y,55,193.32
1,sh,4,11,y,56,192.98
1,sh,4,11,y,57,192.76
1,sh,4,11,y,58,192.81
1,sh,4,11,y,59,192.86
1,sh,4,11,y,60,193.04
1,sh,4,11,y,61,193.69
1,sh,4,11,y,62,194.33
1,sh,4,11,y,63,195.08
1,sh,4,11,y,64,196.52
1,sh,4,11,y,65,197.96
1,sh,4,11,y,66,199.41
1,sh,4,11,y,67,201.01
1,sh,4,11,y,68,202.62
1,sh,4,11,y,69,204.23
1,sh,4,11,y,70,205.68
1,sh,4,11,y,71,207.13
1,sh,4,11,y,72,208.57
1,sh,4,11,y,73,210.09
1,sh,4,11,y,74,211.63
1,sh,4,11,y,75,213.17
1,sh,4,11,y,76,214.66
1,sh,4,11,y,77,216.14
1,sh,4,11,y,78,217.62
1,sh,4,11,y,79,218.97
1,sh,4,11,y,80,220.26
1,sh,4,11,y,81,221.55
1,sh,4,11,y,82,222.89
1,sh,4,11,y,83,224.25
1,sh,4,11,y,84,225.62
1,sh,4,11,y,85,226.84
1,sh,4,11,y,86,227.9
1,sh,4,11,y,87,228.97
1,sh,4,11,y,88,230.06
1,sh,4,11,y,89,231.2
1,sh,4,11,y,90,232.35
1,sh,4,11,y,91,233.45
1,sh,4,11,y,92,234.47
1,sh,4,11,y,93,235.49
1,sh,4,11,y,94,236.52
1,sh,4,11,y,95,237.6
1,sh,4,11,y,96,238.68
1,sh,4,11,y,97,239.75
1,sh,4,11,y,98,240.78
1,sh,4,11,y,99,241.81
1,sh,4,11,y,100,242.83
1,sh,4,12,x,1,207.41
1,sh,4,12,x,2,208.95
1,sh,4,12,x,3,210.49
1,sh,4,12,x,4,212.03
1,sh,4,12,x,5,213.66
1,sh,4,12,x,6,215.29
1,sh,4,12,x,7,216.92
1,sh,4,12,x,8,218.67
1,sh,4,12,x,9,220.46
1,sh,4,12,x,10,222.25
1,sh,4,12,x,11,224.15
1,sh,4,12,x,12,226.1
1,sh,4,12,x,13,228.06
1,sh,4,12,x,14,230.03
1,sh,4,12,x,15,232.01
1,sh,4,12,x,16,234
1,sh,4,12,x,17,235.97
1,sh,4,12,x,18,237.92
1,sh,4,12,x,19,239.88
1,sh,4,12,x,20,241.94
1,sh,4,12,x,21,244.13
1,sh,4,12,x,22,246.32
1,sh,4,12,x,23,248.57
1,sh,4,12,x,24,250.94
1,sh,4,12,x,25,253.31
1,sh,4,12,x,26,255.72
1,sh,4,12,x,27,258.22
1,sh,4,12,x,28,260.72
1,sh,4,12,x,29,263.23
1,sh,4,12,x,30,265.76
1,sh,4,12,x,31,268.28
1,sh,4,12,x,32,270.83
1,sh,4,12,x,33,273.58
1,sh,4,12,x,34,276.34
1,sh,4,12,x,35,279.09
1,sh,4,12,x,36,282.04
1,sh,4,12,x,37,285
1,sh,4,12,x,38,287.96
1,sh,4,12,x,39,291.01
1,sh,4,12,x,40,294.07
1,sh,4,12,x,41,297.14
1,sh,4,12,x,42,300.27
1,sh,4,12,x,43,303.42
1,sh,4,12,x,44,306.58
1,sh,4,12,x,45,309.81
1,sh,4,12,x,46,313.08
1,sh,4,12,x,47,316.34
1,sh,4,12,x,48,319.65
1,sh,4,12,x,49,322.98
1,sh,4,12,x,50,326.31
1,sh,4,12,x,51,329.65
1,sh,4,12,x,52,333
1,sh,4,12,x,53,336.34
1,sh,4,12,x,54,339.69
1,sh,4,12,x,55,343.02
1,sh,4,12,x,56,346.35
1,sh,4,12,x,57,349.68
1,sh,4,12,x,58,353
1,sh,4,12,x,59,356.32
1,sh,4,12,x,60,359.63
1,sh,4,12,x,61,362.89
1,sh,4,12,x,62,366.16
1,sh,4,12,x,63,369.42
1,sh,4,12,x,64,372.66
1,sh,4,12,x,65,375.9
1,sh,4,12,x,66,379.14
1,sh,4,12,x,67,382.25
1,sh,4,12,x,68,385.36
1,sh,4,12,x,69,388.47
1,sh,4,12,x,70,391.62
1,sh,4,12,x,71,394.76
1,sh,4,12,x,72,397.9
1,sh,4,12,x,73,401.03
1,sh,4,12,x,74,404.15
1,sh,4,12,x,75,407.27
1,sh,4,12,x,76,410.41
1,sh,4,12,x,77,413.55
1,sh,4,12,x,78,416.69
1,sh,4,12,x,79,419.8
1,sh,4,12,x,80,422.89
1,sh,4,12,x,81,425.98
1,sh,4,12,x,82,429.12
1,sh,4,12,x,83,432.3
1,sh,4,12,x,84,435.48
1,sh,4,12,x,85,438.6
1,sh,4,12,x,86,441.64
1,sh,4,12,x,87,444.69
1,sh,4,12,x,88,447.73
1,sh,4,12,x,89,450.74
1,sh,4,12,x,90,453.76
1,sh,4,12,x,91,456.78
1,sh,4,12,x,92,459.86
1,sh,4,12,x,93,462.93
1,sh,4,12,x,94,465.99
1,sh,4,12,x,95,469.04
1,sh,4,12,x,96,472.08
1,sh,4,12,x,97,475.13
1,sh,4,12,x,98,478.19
1,sh,4,12,x,99,481.26
1,sh,4,12,x,100,484.33
1,sh,4,12,y,1,298.48
1,sh,4,12,y,2,295.51
1,sh,4,12,y,3,292.54
1,sh,4,12,y,4,289.57
1,sh,4,12,y,5,286.65
1,sh,4,12,y,6,283.73
1,sh,4,12,y,7,280.81
1,sh,4,12,y,8,277.96
1,sh,4,12,y,9,275.13
1,sh,4,12,y,10,272.3
1,sh,4,12,y,11,269.55
1,sh,4,12,y,12,266.84
1,sh,4,12,y,13,264.12
1,sh,4,12,y,14,261.42
1,sh,4,12,y,15,258.72
1,sh,4,12,y,16,256.03
1,sh,4,12,y,17,253.33
1,sh,4,12,y,18,250.61
1,sh,4,12,y,19,247.9
1,sh,4,12,y,20,245.26
1,sh,4,12,y,21,242.73
1,sh,4,12,y,22,240.21
1,sh,4,12,y,23,237.73
1,sh,4,12,y,24,235.37
1,sh,4,12,y,25,233.01
1,sh,4,12,y,26,230.69
1,sh,4,12,y,27,228.47
1,sh,4,12,y,28,226.25
1,sh,4,12,y,29,224.03
1,sh,4,12,y,30,221.84
1,sh,4,12,y,31,219.65
1,sh,4,12,y,32,217.48
1,sh,4,12,y,33,215.58
1,sh,4,12,y,34,213.68
1,sh,4,12,y,35,211.79
1,sh,4,12,y,36,210.21
1,sh,4,12,y,37,208.65
1,sh,4,12,y,38,207.08
1,sh,4,12,y,39,205.71
1,sh,4,12,y,40,204.37
1,sh,4,12,y,41,203.03
1,sh,4,12,y,42,201.86
1,sh,4,12,y,43,200.74
1,sh,4,12,y,44,199.63
1,sh,4,12,y,45,198.78
1,sh,4,12,y,46,198.04
1,sh,4,12,y,47,197.31
1,sh,4,12,y,48,196.83
1,sh,4,12,y,49,196.52
1,sh,4,12,y,50,196.21
1,sh,4,12,y,51,196.04
1,sh,4,12,y,52,196
1,sh,4,12,y,53,195.97
1,sh,4,12,y,54,196.07
1,sh,4,12,y,55,196.38
1,sh,4,12,y,56,196.69
1,sh,4,12,y,57,197.03
1,sh,4,12,y,58,197.44
1,sh,4,12,y,59,197.85
1,sh,4,12,y,60,198.32
1,sh,4,12,y,61,199.05
1,sh,4,12,y,62,199.78
1,sh,4,12,y,63,200.52
1,sh,4,12,y,64,201.34
1,sh,4,12,y,65,202.16
1,sh,4,12,y,66,203
1,sh,4,12,y,67,204.23
1,sh,4,12,y,68,205.46
1,sh,4,12,y,69,206.7
1,sh,4,12,y,70,207.84
1,sh,4,12,y,71,208.99
1,sh,4,12,y,72,210.13
1,sh,4,12,y,73,211.32
1,sh,4,12,y,74,212.53
1,sh,4,12,y,75,213.73
1,sh,4,12,y,76,214.89
1,sh,4,12,y,77,216.03
1,sh,4,12,y,78,217.18
1,sh,4,12,y,79,218.42
1,sh,4,12,y,80,219.71
1,sh,4,12,y,81,220.99
1,sh,4,12,y,82,222.14
1,sh,4,12,y,83,223.18
1,sh,4,12,y,84,224.22
1,sh,4,12,y,85,225.42
1,sh,4,12,y,86,226.81
1,sh,4,12,y,87,228.19
1,sh,4,12,y,88,229.59
1,sh,4,12,y,89,231.04
1,sh,4,12,y,90,232.49
1,sh,4,12,y,91,233.91
1,sh,4,12,y,92,235.23
1,sh,4,12,y,93,236.56
1,sh,4,12,y,94,237.9
1,sh,4,12,y,95,239.29
1,sh,4,12,y,96,240.68
1,sh,4,12,y,97,242.06
1,sh,4,12,y,98,243.39
1,sh,4,12,y,99,244.73
1,sh,4,12,y,100,246.06
1,sh,4,13,x,1,202
1,sh,4,13,x,2,203.38
1,sh,4,13,x,3,204.76
1,sh,4,13,x,4,206.17
1,sh,4,13,x,5,207.87
1,sh,4,13,x,6,209.58
1,sh,4,13,x,7,211.2
1,sh,4,13,x,8,212.78
1,sh,4,13,x,9,214.36
1,sh,4,13,x,10,215.95
1,sh,4,13,x,11,218.27
1,sh,4,13,x,12,220.61
1,sh,4,13,x,13,222.94
1,sh,4,13,x,14,224.99
1,sh,4,13,x,15,227.04
1,sh,4,13,x,16,229.09
1,sh,4,13,x,17,231.16
1,sh,4,13,x,18,233.48
1,sh,4,13,x,19,235.79
1,sh,4,13,x,20,238.11
1,sh,4,13,x,21,240.61
1,sh,4,13,x,22,243.23
1,sh,4,13,x,23,245.84
1,sh,4,13,x,24,248.22
1,sh,4,13,x,25,250.4
1,sh,4,13,x,26,252.58
1,sh,4,13,x,27,254.75
1,sh,4,13,x,28,257.7
1,sh,4,13,x,29,260.69
1,sh,4,13,x,30,263.39
1,sh,4,13,x,31,265.73
1,sh,4,13,x,32,268.07
1,sh,4,13,x,33,270.46
1,sh,4,13,x,34,273.01
1,sh,4,13,x,35,275.56
1,sh,4,13,x,36,278.12
1,sh,4,13,x,37,280.82
1,sh,4,13,x,38,283.54
1,sh,4,13,x,39,286.28
1,sh,4,13,x,40,289.05
1,sh,4,13,x,41,291.88
